0.55;0.95
0.56;0.96
0.57;0.97
0.58;0.98
0.59;0.99
0.6;1
0.61;1.01
0.62;1.02
0.63;1.03
0.64;1.04
0.65;1.05
0.66;1.06
0.67;1.07
0.68;1.08
0.69;1.09
0.7;1.1
0.71;1.11
0.72;1.12
0.73;1.13
0.74;1.14
0.75;1.15
0.76;1.16
0.77;1.17
0.78;1.18
0.79;1.19
0.8;1.2
0.81;1.21
0.82;1.22
0.83;1.23
0.84;1.24
0.85;1.25
0.86;1.26
0.87;1.27
0.88;1.28
0.89;1.29
0.9;1.3
0.91;1.31
0.92;1.32
0.93;1.33
0.94;1.34
0.95;1.35
0.96;1.36
0.97;1.37
0.98;1.38
0.99;1.39
1;1.4
1.01;1.41
1.02;1.42
1.03;1.43
1.04;1.44
0.73131;1.25863;135.018
