0.2;0.6
0.21;0.61
0.22;0.62
0.23;0.63
0.24;0.64
0.25;0.65
0.26;0.66
0.27;0.67
0.28;0.68
0.29;0.69
0.3;0.7
0.31;0.71
0.32;0.72
0.33;0.73
0.34;0.74
0.35;0.75
0.36;0.76
0.37;0.77
0.38;0.78
0.39;0.79
0.4;0.8
0.41;0.81
0.42;0.82
0.43;0.83
0.44;0.84
0.45;0.85
0.46;0.86
0.47;0.87
0.48;0.88
0.49;0.89
0.5;0.9
0.51;0.91
0.52;0.92
0.53;0.93
0.54;0.94
0.55;0.95
0.56;0.96
0.57;0.97
0.58;0.98
0.59;0.99
0.6;1
0.61;1.01
0.62;1.02
0.63;1.03
0.64;1.04
0.65;1.05
0.66;1.06
0.67;1.07
0.68;1.08
0.69;1.09
0.381305;0.908629;135.018
