1.45;1.85
1.46;1.86
1.47;1.87
1.48;1.88
1.49;1.89
1.5;1.9
1.51;1.91
1.52;1.92
1.53;1.93
1.54;1.94
1.55;1.95
1.56;1.96
1.57;1.97
1.58;1.98
1.59;1.99
1.6;2
1.61;2.01
1.62;2.02
1.63;2.03
1.64;2.04
1.65;2.05
1.66;2.06
1.67;2.07
1.68;2.08
1.69;2.09
1.7;2.1
1.71;2.11
1.72;2.12
1.73;2.13
1.74;2.14
1.75;2.15
1.76;2.16
1.77;2.17
1.78;2.18
1.79;2.19
1.8;2.2
1.81;2.21
1.82;2.22
1.83;2.23
1.84;2.24
1.85;2.25
1.86;2.26
1.87;2.27
1.88;2.28
1.89;2.29
1.9;2.3
1.91;2.31
1.92;2.32
1.93;2.33
1.94;2.34
1.63131;2.15863;135.018
