0.85;1.25
0.86;1.26
0.87;1.27
0.88;1.28
0.89;1.29
0.9;1.3
0.91;1.31
0.92;1.32
0.93;1.33
0.94;1.34
0.95;1.35
0.96;1.36
0.97;1.37
0.98;1.38
0.99;1.39
1;1.4
1.01;1.41
1.02;1.42
1.03;1.43
1.04;1.44
1.05;1.45
1.06;1.46
1.07;1.47
1.08;1.48
1.09;1.49
1.1;1.5
1.11;1.51
1.12;1.52
1.13;1.53
1.14;1.54
1.15;1.55
1.16;1.56
1.17;1.57
1.18;1.58
1.19;1.59
1.2;1.6
1.21;1.61
1.22;1.62
1.23;1.63
1.24;1.64
1.25;1.65
1.26;1.66
1.27;1.67
1.28;1.68
1.29;1.69
1.3;1.7
1.31;1.71
1.32;1.72
1.33;1.73
1.34;1.74
1.03131;1.55863;135.018
