0.592728;0.134291
0.57958;0.143163
0.56847;0.15415
0.557554;0.165155
0.545673;0.173196
0.53697;0.181297
0.525314;0.191848
0.516178;0.199112
0.506856;0.208329
0.496566;0.217848
0.487385;0.224849
0.477649;0.234256
0.469269;0.242013
0.461096;0.248404
0.45124;0.257415
0.443813;0.263222
0.436075;0.270674
0.426088;0.279355
0.417704;0.286912
0.410685;0.293446
0.402866;0.301177
0.393698;0.308629
0.38642;0.31414
0.378332;0.321523
0.370928;0.328531
0.364403;0.334646
0.354167;0.34295
0.348019;0.349541
0.340333;0.356683
0.331568;0.36383
0.3257;0.369759
0.318539;0.376274
0.309785;0.383835
0.302295;0.38976
0.295788;0.395658
0.287778;0.402752
0.279237;0.410837
0.270708;0.417103
0.263538;0.42432
0.256659;0.431137
0.247696;0.438359
0.239749;0.445029
0.23356;0.451969
0.225244;0.458957
0.217499;0.467094
0.207732;0.473157
0.198864;0.480472
0.191256;0.488655
0.184226;0.495618
0.173309;0.503772
0.164736;0.510319
0.157479;0.51914
0.147378;0.52807
0.139024;0.535756
0.129863;0.545505
0.419926;0.405872;-41.6248
